Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,WeekOfYear
616,5,2014-01-10,10086,984,1,1,0,0,0,2,3040.0,8.0,2011.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2014,1,10,2
697,5,2014-01-10,11465,1096,1,1,0,0,3,0,3780.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2014,1,10,2
645,5,2014-01-10,10650,1362,1,1,0,0,0,0,90.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2014,1,10,2
704,5,2014-01-10,10598,1125,1,1,0,0,3,2,1910.0,4.0,2009.0,0,0.0,0.0,None,2014,1,10,2
698,5,2014-01-10,15533,1953,1,1,0,0,0,0,1790.0,5.0,2011.0,0,0.0,0.0,None,2014,1,10,2
826,5,2014-01-10,9195,810,1,1,0,0,0,2,7980.0,6.0,2005.0,0,0.0,0.0,None,2014,1,10,2
820,5,2014-01-10,13307,1239,1,1,0,0,0,2,1650.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2014,1,10,2
817,5,2014-01-10,21017,2835,1,1,0,0,0,0,140.0,3.0,2006.0,0,0.0,0.0,None,2014,1,10,2
814,5,2014-01-10,10574,849,1,1,0,0,3,2,24530.0,7.0,2013.0,0,0.0,0.0,None,2014,1,10,2
809,5,2014-01-10,10683,934,1,1,0,0,0,0,12770.0,10.0,2000.0,0,0.0,0.0,None,2014,1,10,2
807,5,2014-01-10,9931,1024,1,1,0,1,0,0,3870.0,4.0,2008.0,0,0.0,0.0,None,2014,1,10,2
799,5,2014-01-10,10679,965,1,1,0,0,0,2,2700.0,0.0,0.0,0,0.0,0.0,None,2014,1,10,2
788,5,2014-01-10,18544,1815,1,1,0,0,0,2,1530.0,3.0,2013.0,0,0.0,0.0,None,2014,1,10,2
787,5,2014-01-10,11187,1263,1,1,0,0,2,2,3210.0,6.0,2009.0,0,0.0,0.0,None,2014,1,10,2
769,5,2014-01-10,10826,3062,1,1,0,0,1,1,840.0,0.0,0.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",2014,1,10,2
768,5,2014-01-10,13953,1443,1,1,0,0,0,2,2630.0,9.0,2012.0,0,0.0,0.0,None,2014,1,10,2
827,5,2014-01-10,10142,1256,1,1,0,0,0,2,250.0,1.0,2005.0,0,0.0,0.0,None,2014,1,10,2
761,5,2014-01-10,8827,1005,1,1,0,0,0,0,2390.0,9.0,2012.0,0,0.0,0.0,None,2014,1,10,2
765,5,2014-01-10,10275,823,1,1,0,0,0,2,25430.0,5.0,1999.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2014,1,10,2
713,5,2014-01-10,10304,1331,1,1,0,0,0,2,220.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2014,1,10,2
722,5,2014-01-10,10058,1602,1,1,0,0,0,0,50.0,0.0,0.0,0,0.0,0.0,None,2014,1,10,2
726,5,2014-01-10,12838,1257,1,1,0,0,0,2,40540.0,2.0,2002.0,0,0.0,0.0,None,2014,1,10,2
729,5,2014-01-10,12187,1241,1,1,0,0,2,2,8980.0,6.0,2011.0,0,0.0,0.0,None,2014,1,10,2
709,5,2014-01-10,10037,1354,1,1,0,0,0,0,500.0,12.0,2010.0,0,0.0,0.0,None,2014,1,10,2
733,5,2014-01-10,15842,3504,1,1,0,0,1,1,860.0,10.0,1999.0,0,0.0,0.0,None,2014,1,10,2
738,5,2014-01-10,9031,768,1,1,0,0,3,2,5980.0,10.0,2005.0,0,0.0,0.0,None,2014,1,10,2
753,5,2014-01-10,9457,823,1,1,0,0,3,2,540.0,11.0,2012.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2014,1,10,2
755,5,2014-01-10,11060,957,1,1,0,0,3,2,13130.0,12.0,2003.0,0,0.0,0.0,None,2014,1,10,2
756,5,2014-01-10,16452,2314,1,1,0,0,0,2,50.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2014,1,10,2
731,5,2014-01-10,10278,1031,1,1,0,0,0,0,15270.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2014,1,10,2
389,6,2014-01-11,7547,989,1,0,0,0,0,2,6690.0,8.0,2011.0,0,0.0,0.0,None,2014,1,11,2
390,6,2014-01-11,9868,1060,1,0,0,0,0,2,1600.0,4.0,2009.0,0,0.0,0.0,None,2014,1,11,2
394,6,2014-01-11,7947,684,1,0,0,0,3,0,10850.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
396,6,2014-01-11,5194,597,1,0,0,0,0,2,23130.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
411,6,2014-01-11,7900,678,1,0,0,0,3,2,8460.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
416,6,2014-01-11,8630,1207,1,0,0,0,0,2,4650.0,6.0,2014.0,0,0.0,0.0,None,2014,1,11,2
421,6,2014-01-11,10670,1324,1,0,0,0,2,2,3530.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",2014,1,11,2
423,6,2014-01-11,5886,1081,1,0,0,0,1,0,1270.0,5.0,2014.0,0,0.0,0.0,None,2014,1,11,2
388,6,2014-01-11,7954,851,1,0,0,0,0,0,2260.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
400,6,2014-01-11,5723,903,1,0,0,0,0,0,70.0,11.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2014,1,11,2
387,6,2014-01-11,7664,1106,1,0,0,0,2,0,210.0,0.0,0.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",2014,1,11,2
372,6,2014-01-11,7154,663,1,0,0,0,3,2,4880.0,8.0,2010.0,1,18.0,2014.0,"Jan,Apr,Jul,Oct",2014,1,11,2
383,6,2014-01-11,16275,2062,1,0,0,0,0,2,350.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
381,6,2014-01-11,5804,633,1,0,0,0,0,0,1800.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2014,1,11,2
380,6,2014-01-11,12275,1166,1,0,0,0,0,0,2240.0,5.0,2013.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2014,1,11,2
376,6,2014-01-11,6312,755,1,0,0,0,0,0,160.0,8.0,2012.0,0,0.0,0.0,None,2014,1,11,2
375,6,2014-01-11,4750,402,1,0,0,0,0,2,15710.0,2.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2014,1,11,2
368,6,2014-01-11,8229,668,1,0,0,0,3,2,1450.0,4.0,2005.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2014,1,11,2
362,6,2014-01-11,7577,1042,1,0,0,0,2,2,340.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
358,6,2014-01-11,9206,1064,1,0,0,0,0,0,2890.0,10.0,2003.0,0,0.0,0.0,None,2014,1,11,2
355,6,2014-01-11,5585,725,1,0,0,0,0,2,9720.0,8.0,2013.0,0,0.0,0.0,None,2014,1,11,2
354,6,2014-01-11,7634,689,1,0,0,0,3,2,1500.0,10.0,2005.0,0,0.0,0.0,None,2014,1,11,2
344,6,2014-01-11,5791,849,1,0,0,0,0,2,300.0,4.0,2011.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2014,1,11,2
384,6,2014-01-11,5148,582,1,0,0,0,0,2,130.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2014,1,11,2
431,6,2014-01-11,8324,946,1,0,0,0,3,2,4520.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
532,6,2014-01-11,10632,1284,1,0,0,0,0,2,1070.0,8.0,2010.0,0,0.0,0.0,None,2014,1,11,2
444,6,2014-01-11,15692,2026,1,0,0,0,2,0,1700.0,11.0,2009.0,0,0.0,0.0,None,2014,1,11,2
342,6,2014-01-11,11270,895,1,0,0,0,3,2,15770.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2014,1,11,2
528,6,2014-01-11,8848,836,1,0,0,0,0,2,20620.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2014,1,11,2
527,6,2014-01-11,10234,1031,1,0,0,0,3,2,5830.0,4.0,2008.0,0,0.0,0.0,None,2014,1,11,2
526,6,2014-01-11,6340,995,1,0,0,0,0,0,120.0,0.0,0.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec",2014,1,11,2
525,6,2014-01-11,10691,904,1,0,0,0,3,2,1870.0,9.0,2013.0,0,0.0,0.0,None,2014,1,11,2
524,6,2014-01-11,6033,638,1,0,0,0,0,2,40860.0,9.0,2013.0,0,0.0,0.0,None,2014,1,11,2
523,6,2014-01-11,15187,1778,1,0,0,0,2,2,50.0,11.0,2013.0,0,0.0,0.0,None,2014,1,11,2
515,6,2014-01-11,10131,844,1,0,0,0,3,2,11260.0,0.0,0.0,1,9.0,2011.0,"Feb,May,Aug,Nov",2014,1,11,2
513,6,2014-01-11,16827,2046,1,0,0,0,0,0,400.0,8.0,2013.0,0,0.0,0.0,None,2014,1,11,2
507,6,2014-01-11,7642,644,1,0,0,0,0,2,9070.0,4.0,2011.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2014,1,11,2
502,6,2014-01-11,8978,1294,1,0,0,0,0,0,220.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2014,1,11,2
497,6,2014-01-11,6696,857,1,0,0,0,0,2,1610.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
494,6,2014-01-11,5287,790,1,0,0,0,1,0,1260.0,6.0,2011.0,0,0.0,0.0,None,2014,1,11,2
482,6,2014-01-11,9645,1153,1,0,0,0,2,0,2550.0,10.0,2005.0,0,0.0,0.0,None,2014,1,11,2
479,6,2014-01-11,7757,887,1,0,0,0,0,0,320.0,12.0,2005.0,1,9.0,2011.0,"Feb,May,Aug,Nov",2014,1,11,2
470,6,2014-01-11,11392,1711,1,0,0,0,0,2,50.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
469,6,2014-01-11,12337,1711,1,0,0,0,2,2,710.0,9.0,2005.0,0,0.0,0.0,None,2014,1,11,2
467,6,2014-01-11,13236,1558,1,0,0,0,0,2,20390.0,4.0,2008.0,0,0.0,0.0,None,2014,1,11,2
464,6,2014-01-11,11836,1566,1,0,0,0,2,0,520.0,3.0,2009.0,0,0.0,0.0,None,2014,1,11,2
459,6,2014-01-11,5489,712,1,0,0,0,0,0,250.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2014,1,11,2
453,6,2014-01-11,4661,527,1,0,0,0,0,2,75860.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
450,6,2014-01-11,9938,1450,1,0,0,0,2,0,5780.0,11.0,1994.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2014,1,11,2
449,6,2014-01-11,7772,1157,1,0,0,0,0,2,120.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2014,1,11,2
448,6,2014-01-11,5024,450,1,0,0,0,0,2,3970.0,9.0,2009.0,0,0.0,0.0,None,2014,1,11,2
445,6,2014-01-11,8701,1473,1,0,0,0,0,0,240.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
432,6,2014-01-11,5666,831,1,0,0,0,0,0,810.0,5.0,2013.0,0,0.0,0.0,None,2014,1,11,2
336,6,2014-01-11,10465,1594,1,0,0,0,0,0,190.0,7.0,2014.0,0,0.0,0.0,None,2014,1,11,2
189,6,2014-01-11,7108,759,1,0,0,0,3,0,5760.0,7.0,2014.0,0,0.0,0.0,None,2014,1,11,2
333,6,2014-01-11,7228,991,1,0,0,0,0,2,3720.0,2.0,2010.0,0,0.0,0.0,None,2014,1,11,2
154,6,2014-01-11,7094,636,1,0,0,0,3,2,16420.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
150,6,2014-01-11,7444,814,1,0,0,0,2,2,31830.0,3.0,2010.0,0,0.0,0.0,None,2014,1,11,2
148,6,2014-01-11,7453,737,1,0,0,0,0,0,2090.0,12.0,2008.0,0,0.0,0.0,None,2014,1,11,2
125,6,2014-01-11,8514,1240,1,0,0,0,0,0,760.0,12.0,2005.0,0,0.0,0.0,None,2014,1,11,2
108,6,2014-01-11,11758,960,1,0,0,0,3,2,2190.0,9.0,2003.0,0,0.0,0.0,None,2014,1,11,2
106,6,2014-01-11,6296,588,1,0,0,0,0,0,1390.0,8.0,2013.0,0,0.0,0.0,None,2014,1,11,2
104,6,2014-01-11,10544,1466,1,0,0,0,0,0,390.0,6.0,2009.0,0,0.0,0.0,None,2014,1,11,2
90,6,2014-01-11,7437,979,1,0,0,0,0,0,330.0,11.0,2007.0,0,0.0,0.0,None,2014,1,11,2
85,6,2014-01-11,5028,732,1,0,0,0,1,0,1870.0,10.0,2011.0,0,0.0,0.0,None,2014,1,11,2
84,6,2014-01-11,10190,1191,1,0,0,0,0,2,11810.0,8.0,2014.0,0,0.0,0.0,None,2014,1,11,2
82,6,2014-01-11,5848,548,1,0,0,0,0,0,22390.0,4.0,2008.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2014,1,11,2
157,6,2014-01-11,6959,753,1,0,0,0,0,2,2950.0,10.0,2004.0,0,0.0,0.0,None,2014,1,11,2
71,6,2014-01-11,6674,586,1,0,0,0,0,0,17500.0,8.0,2008.0,1,37.0,2009.0,"Mar,Jun,Sept,Dec",2014,1,11,2
64,6,2014-01-11,10328,847,1,0,0,0,3,2,22560.0,0.0,0.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct",2014,1,11,2
57,6,2014-01-11,7865,820,1,0,0,0,3,2,420.0,6.0,2014.0,0,0.0,0.0,None,2014,1,11,2
42,6,2014-01-11,7882,911,1,0,0,0,0,2,290.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2014,1,11,2
35,6,2014-01-11,7349,598,1,0,0,0,3,2,7660.0,10.0,2000.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2014,1,11,2
33,6,2014-01-11,8274,850,1,0,0,0,0,2,1320.0,5.0,2013.0,0,0.0,0.0,None,2014,1,11,2
27,6,2014-01-11,7712,909,1,0,0,0,0,0,60.0,1.0,2005.0,1,5.0,2011.0,"Jan,Apr,Jul,Oct",2014,1,11,2
25,6,2014-01-11,4306,596,1,0,0,0,2,0,430.0,4.0,2003.0,0,0.0,0.0,None,2014,1,11,2
24,6,2014-01-11,7296,703,1,0,0,0,0,2,4590.0,3.0,2000.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2014,1,11,2
7,6,2014-01-11,4971,535,1,0,0,0,0,2,24000.0,4.0,2013.0,0,0.0,0.0,None,2014,1,11,2
4,6,2014-01-11,9203,1355,1,0,0,0,2,2,620.0,9.0,2009.0,0,0.0,0.0,None,2014,1,11,2
533,6,2014-01-11,6573,646,1,0,0,0,0,2,5950.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
69,6,2014-01-11,7588,936,1,0,0,0,2,2,1130.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2014,1,11,2
335,6,2014-01-11,9206,1802,1,0,0,0,1,0,90.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2014,1,11,2
167,6,2014-01-11,4874,618,1,0,0,0,0,0,140.0,4.0,2008.0,0,0.0,0.0,None,2014,1,11,2
178,6,2014-01-11,6751,736,1,0,0,0,3,0,1710.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
320,6,2014-01-11,11162,1686,1,0,0,0,0,2,210.0,9.0,2012.0,0,0.0,0.0,None,2014,1,11,2
316,6,2014-01-11,7700,792,1,0,0,0,3,0,9000.0,8.0,2001.0,0,0.0,0.0,None,2014,1,11,2
310,6,2014-01-11,7068,638,1,0,0,0,0,2,2290.0,0.0,0.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2014,1,11,2
308,6,2014-01-11,6994,785,1,0,0,0,0,0,1070.0,12.0,2006.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2014,1,11,2
270,6,2014-01-11,8462,1123,1,0,0,0,0,0,1450.0,7.0,2014.0,0,0.0,0.0,None,2014,1,11,2
269,6,2014-01-11,6921,951,1,0,0,0,0,2,60.0,6.0,2015.0,0,0.0,0.0,None,2014,1,11,2
267,6,2014-01-11,12577,1617,1,0,0,0,2,0,2460.0,1.0,2012.0,0,0.0,0.0,None,2014,1,11,2
262,6,2014-01-11,15509,2780,1,0,0,0,1,0,1180.0,5.0,2013.0,0,0.0,0.0,None,2014,1,11,2
261,6,2014-01-11,7928,662,1,0,0,0,3,2,15340.0,4.0,2015.0,1,39.0,2009.0,"Jan,Apr,Jul,Oct",2014,1,11,2
259,6,2014-01-11,9814,1697,1,0,0,0,1,1,210.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
256,6,2014-01-11,9029,1280,1,0,0,0,0,2,80.0,9.0,2005.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2014,1,11,2
171,6,2014-01-11,5383,588,1,0,0,0,0,0,2640.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
252,6,2014-01-11,8558,715,1,0,0,0,3,2,22330.0,0.0,0.0,1,5.0,2010.0,"Feb,May,Aug,Nov",2014,1,11,2
250,6,2014-01-11,6778,598,1,0,0,0,3,0,3520.0,0.0,0.0,1,18.0,2012.0,"Feb,May,Aug,Nov",2014,1,11,2
248,6,2014-01-11,5890,822,1,0,0,0,0,2,340.0,9.0,2012.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",2014,1,11,2
247,6,2014-01-11,7033,623,1,0,0,0,3,2,70.0,11.0,2010.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2014,1,11,2
245,6,2014-01-11,8160,926,1,0,0,0,0,2,1310.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
234,6,2014-01-11,9189,962,1,0,0,0,3,0,4370.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
233,6,2014-01-11,7092,816,1,0,0,0,0,0,1890.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
229,6,2014-01-11,6868,690,1,0,0,0,3,2,17410.0,4.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2014,1,11,2
214,6,2014-01-11,10029,814,1,0,0,0,3,0,8650.0,7.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2014,1,11,2
211,6,2014-01-11,9538,1165,1,0,0,0,0,2,350.0,11.0,2006.0,0,0.0,0.0,None,2014,1,11,2
207,6,2014-01-11,7268,968,1,0,0,0,0,0,6870.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
195,6,2014-01-11,9428,1225,1,0,0,0,0,2,220.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
251,6,2014-01-11,16873,2281,1,0,0,0,0,2,340.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
539,6,2014-01-11,12104,1199,1,0,0,0,0,0,770.0,5.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2014,1,11,2
1092,6,2014-01-11,13139,1247,1,0,0,0,0,0,300.0,7.0,2000.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2014,1,11,2
545,6,2014-01-11,7137,721,1,0,0,0,0,2,5020.0,5.0,2006.0,1,18.0,2014.0,"Feb,May,Aug,Nov",2014,1,11,2
974,6,2014-01-11,9583,1346,1,0,0,0,0,0,150.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2014,1,11,2
967,6,2014-01-11,5656,651,1,0,0,0,0,2,3560.0,9.0,2013.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",2014,1,11,2
965,6,2014-01-11,6555,750,1,0,0,0,0,2,110.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
964,6,2014-01-11,9138,1393,1,0,0,0,0,0,270.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2014,1,11,2
963,6,2014-01-11,3716,353,1,0,0,0,0,2,23620.0,11.0,2013.0,0,0.0,0.0,None,2014,1,11,2
938,6,2014-01-11,8113,871,1,0,0,0,0,0,2820.0,9.0,2009.0,0,0.0,0.0,None,2014,1,11,2
921,6,2014-01-11,4299,469,1,0,0,0,0,0,840.0,9.0,2006.0,0,0.0,0.0,None,2014,1,11,2
914,6,2014-01-11,6428,786,1,0,0,0,2,2,2640.0,4.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2014,1,11,2
913,6,2014-01-11,7048,1035,1,0,0,0,0,0,280.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
911,6,2014-01-11,7333,623,1,0,0,0,0,2,16490.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
909,6,2014-01-11,8892,885,1,0,0,0,0,2,1680.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2014,1,11,2
985,6,2014-01-11,9171,913,1,0,0,0,2,2,490.0,5.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2014,1,11,2
906,6,2014-01-11,7952,1032,1,0,0,0,0,0,90.0,7.0,2010.0,0,0.0,0.0,None,2014,1,11,2
903,6,2014-01-11,12311,908,1,0,0,0,3,2,7290.0,9.0,2014.0,0,0.0,0.0,None,2014,1,11,2
895,6,2014-01-11,8174,890,1,0,0,0,0,2,4150.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
894,6,2014-01-11,5128,710,1,0,0,0,0,0,190.0,11.0,2012.0,0,0.0,0.0,None,2014,1,11,2
878,6,2014-01-11,6800,652,1,0,0,0,3,2,1100.0,12.0,2014.0,0,0.0,0.0,None,2014,1,11,2
876,6,2014-01-11,2817,309,1,0,0,0,0,0,21790.0,4.0,2005.0,1,18.0,2015.0,"Feb,May,Aug,Nov",2014,1,11,2
872,6,2014-01-11,7798,709,1,0,0,0,0,2,3860.0,9.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",2014,1,11,2
868,6,2014-01-11,8357,618,1,0,0,0,3,2,1360.0,8.0,2005.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2014,1,11,2
863,6,2014-01-11,4903,577,1,0,0,0,0,2,21370.0,11.0,2010.0,0,0.0,0.0,None,2014,1,11,2
862,6,2014-01-11,5926,751,1,0,0,0,0,2,2840.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2014,1,11,2
853,6,2014-01-11,7568,855,1,0,0,0,0,0,14040.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
846,6,2014-01-11,6037,536,1,0,0,0,0,2,8860.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2014,1,11,2
905,6,2014-01-11,7739,1255,1,0,0,0,0,0,90.0,6.0,2014.0,0,0.0,0.0,None,2014,1,11,2
842,6,2014-01-11,19681,1263,1,0,0,0,3,2,1200.0,11.0,2007.0,0,0.0,0.0,None,2014,1,11,2
995,6,2014-01-11,8054,745,1,0,0,0,3,0,6560.0,12.0,2013.0,0,0.0,0.0,None,2014,1,11,2
1010,6,2014-01-11,9238,973,1,0,0,0,3,2,4610.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov",2014,1,11,2
1112,6,2014-01-11,7434,704,1,0,0,0,2,2,1880.0,4.0,2006.0,0,0.0,0.0,None,2014,1,11,2
1101,6,2014-01-11,7716,844,1,0,0,0,3,2,4060.0,9.0,2012.0,0,0.0,0.0,None,2014,1,11,2
1099,6,2014-01-11,5761,716,1,0,0,0,0,2,200.0,4.0,2013.0,1,14.0,2013.0,"Jan,Apr,Jul,Oct",2014,1,11,2
1097,6,2014-01-11,6520,1756,1,0,0,0,1,1,720.0,3.0,2002.0,0,0.0,0.0,None,2014,1,11,2
1114,6,2014-01-11,19323,3174,1,0,0,0,0,2,870.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
1089,6,2014-01-11,10090,1052,1,0,0,0,3,0,5220.0,5.0,2009.0,0,0.0,0.0,None,2014,1,11,2
1079,6,2014-01-11,6517,520,1,0,0,0,0,0,16680.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2014,1,11,2
1075,6,2014-01-11,12942,1213,1,0,0,0,0,2,1410.0,10.0,2013.0,0,0.0,0.0,None,2014,1,11,2
1066,6,2014-01-11,10448,1070,1,0,0,0,0,0,3350.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
1064,6,2014-01-11,8068,896,1,0,0,0,0,2,420.0,0.0,0.0,0,0.0,0.0,None,2014,1,11,2
1059,6,2014-01-11,7991,1135,1,0,0,0,2,0,3380.0,4.0,2013.0,0,0.0,0.0,None,2014,1,11,2
999,6,2014-01-11,5659,446,1,0,0,0,3,2,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2014,1,11,2
1053,6,2014-01-11,5993,725,1,0,0,0,0,0,1710.0,7.0,2015.0,0,0.0,0.0,None,2014,1,11,2
1045,6,2014-01-11,4153,423,1,0,0,0,0,2,26990.0,12.0,2013.0,0,0.0,0.0,None,2014,1,11,2
1043,6,2014-01-11,9470,1434,1,0,0,0,2,0,420.0,3.0,2006.0,0,0.0,0.0,None,2014,1,11,2
1040,6,2014-01-11,6045,641,1,0,0,0,0,0,4030.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2014,1,11,2
1033,6,2014-01-11,10904,1049,1,0,0,0,0,0,7680.0,3.0,2006.0,0,0.0,0.0,None,2014,1,11,2
1032,6,2014-01-11,5367,601,1,0,0,0,3,2,270.0,2.0,2013.0,1,40.0,2012.0,"Jan,Apr,Jul,Oct",2014,1,11,2
1027,6,2014-01-11,10834,1525,1,0,0,0,0,2,190.0,6.0,2008.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2014,1,11,2
1026,6,2014-01-11,7002,973,1,0,0,0,2,0,450.0,6.0,2011.0,1,48.0,2012.0,"Mar,Jun,Sept,Dec",2014,1,11,2
1021,6,2014-01-11,9382,1146,1,0,0,0,0,0,1080.0,5.0,2011.0,0,0.0,0.0,None,2014,1,11,2
1020,6,2014-01-11,8915,1178,1,0,0,0,0,0,40.0,8.0,2015.0,0,0.0,0.0,None,2014,1,11,2
1018,6,2014-01-11,11577,1433,1,0,0,0,2,2,140.0,9.0,2012.0,0,0.0,0.0,None,2014,1,11,2
1014,6,2014-01-11,5631,657,1,0,0,0,0,2,210.0,0.0,0.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2014,1,11,2
1046,6,2014-01-11,6685,582,1,0,0,0,3,2,29070.0,4.0,2005.0,0,0.0,0.0,None,2014,1,11,2
831,6,2014-01-11,9042,1228,1,0,0,0,0,0,800.0,6.0,2007.0,0,0.0,0.0,None,2014,1,11,2
843,6,2014-01-11,9791,1268,1,0,0,0,2,0,60.0,4.0,2006.0,0,0.0,0.0,None,2014,1,11,2
826,6,2014-01-11,6269,554,1,0,0,0,0,2,7980.0,6.0,2005.0,0,0.0,0.0,None,2014,1,11,2
683,6,2014-01-11,6190,648,1,0,0,0,0,0,2850.0,7.0,2014.0,0,0.0,0.0,None,2014,1,11,2
682,6,2014-01-11,8195,1347,1,0,0,0,1,0,150.0,9.0,2006.0,0,0.0,0.0,None,2014,1,11,2
679,6,2014-01-11,8308,905,1,0,0,0,0,0,4140.0,9.0,2012.0,0,0.0,0.0,None,2014,1,11,2
676,6,2014-01-11,4295,962,1,0,0,0,1,1,1410.0,9.0,2008.0,0,0.0,0.0,None,2014,1,11,2
